missing_rate,method_name,scene_id,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all,fit_time_sec
0.5,tucker_mlpcal_h16,7,0.008248304016888142,0.008365553803741932,16.80757454676278,16.316014044325392,-21.700222658332542,240.9062322000973
0.5,tucker_mlpcal_h16,8,0.010066719725728035,0.010159562341868877,9.182914506807382,8.810809960507093,-23.573296189598707,221.74880019994453
0.5,tucker_mlpcal_h16,9,0.011569770984351635,0.011662422679364681,2.050847051432676,1.9942397679549337,-29.368057680277527,222.16251379973255
0.5,tucker_mlpcal_h16,10,0.019111299887299538,0.01924099028110504,12.687617045039538,12.076774135166646,-17.3837156353882,218.3343015999999
0.5,tucker_mlpcal_h16,11,0.01852623000741005,0.018726937472820282,10.978032393282422,10.451662061451222,-16.20166219969487,221.88991829985753
0.5,tucker_mlpcal_h16,12,0.007946898229420185,0.008019373752176762,5.733411066836324,5.721260014229564,-25.618287648632005,225.75482959975488
0.5,tucker_mlpcal_h16,13,0.013477681204676628,0.013579392805695534,12.534909674210157,12.059392695749715,-21.203839454917443,236.73437479999848
0.5,tucker_mlpcal_h16,14,0.011487379670143127,0.011586182750761509,8.616816824131721,8.32629539142354,-21.892481625544367,224.91537409997545
0.5,tucker_mlpcal_h16,15,0.011148335412144661,0.011367606930434704,7.807060111931446,7.33420468323574,-18.099904372894663,170.98246269999072
0.5,tucker_polycal_p2,1,0.014203663915395737,0.01430080458521843,8.805319602578173,8.445691880094127,-23.496065203326904,207.75081449979916
0.5,tucker_polycal_p2,2,0.07466516643762589,0.07510609924793243,25.3273775378414,24.482788115435763,-9.108467198697983,208.98736029979773
0.5,tucker_polycal_p2,3,0.031455155462026596,0.03160747513175011,11.090823204898584,10.75795610829918,-12.694264600436414,208.75721579999663
0.5,tucker_polycal_p2,4,0.027058914303779602,0.027277614921331406,14.739967853607409,14.282426537485442,-20.748696766220775,216.3697405999992
0.5,tucker_polycal_p2,5,0.010799200274050236,0.01084873452782631,28.03239444029216,24.822268431700785,-23.52530287264441,218.22649069991894
0.5,tucker_polycal_p2,6,0.054658226668834686,0.05496307834982872,8.771545292714128,8.68044181867774,-12.409582792943471,224.40001570014283
0.5,tucker_polycal_p2,7,0.00824018009006977,0.008358178660273552,16.78741254881725,16.306728428668976,-21.708781748448807,237.17358339997008
0.5,tucker_polycal_p2,8,0.010067757219076157,0.010160060599446297,9.209291327214391,8.859258010124643,-23.572401624116903,218.6580775999464
0.5,tucker_polycal_p2,9,0.011599955148994923,0.011692100204527378,2.063390560458563,2.008033005214756,-29.34542631131343,218.74121930007823
0.5,tucker_polycal_p2,10,0.019530130550265312,0.019663821905851364,12.971017933566998,12.615063341647762,-17.195417148370154,215.05782150034793
